event_id,measure_type,duration_min,block_size,is_full_domain,hist_file,pgw_file,hist_value,pgw_value,diff,ratio,units
3,intensity,1440,Raanana Basin 1 pixel,0,WRFrain_noPGW_HPE03.mat,WRFrain_PGW_V3_HPE03.mat,2.17796062926451,1.92657699156553,-0.251383637698988,0.884578428865411,mm_per_hr
3,intensity,1440,Raanana Basin 2 pixel,0,WRFrain_noPGW_HPE03.mat,WRFrain_PGW_V3_HPE03.mat,2.32832695714509,1.93565916908362,-0.392667788061469,0.831351955593494,mm_per_hr
3,intensity,1440,Raanana Basin 3 pixel,0,WRFrain_noPGW_HPE03.mat,WRFrain_PGW_V3_HPE03.mat,2.49732408369029,1.93565329403996,-0.56167078965033,0.775090949020781,mm_per_hr
4,total,0,Raanana Basin,0,WRFrain_noPGW_HPE04.mat,WRFrain_PGW_V3_HPE04.mat,195.136342875697,245.95843193013,50.822089054433,1.26044399677413,mm
4,total,0,Raanana Basin 1 pixel,0,WRFrain_noPGW_HPE04.mat,WRFrain_PGW_V3_HPE04.mat,227.061421256512,262.351989749644,35.290568493132,1.15542300536058,mm
4,total,0,Raanana Basin 2 pixel,0,WRFrain_noPGW_HPE04.mat,WRFrain_PGW_V3_HPE04.mat,225.710067270964,264.483725189947,38.7736579189832,1.17178523930187,mm
4,total,0,Raanana Basin 3 pixel,0,WRFrain_noPGW_HPE04.mat,WRFrain_PGW_V3_HPE04.mat,225.218347769218,266.092924077793,40.8745763085749,1.18148866073052,mm
4,intensity,10,Raanana Basin,0,WRFrain_noPGW_HPE04.mat,WRFrain_PGW_V3_HPE04.mat,34.7570340304539,36.8144807890291,2.0574467585752,1.0591951188002,mm_per_hr
4,intensity,10,Raanana Basin 1 pixel,0,WRFrain_noPGW_HPE04.mat,WRFrain_PGW_V3_HPE04.mat,66.3709716796875,66.2700691223145,-0.100902557373047,0.99847971854533,mm_per_hr
4,intensity,10,Raanana Basin 2 pixel,0,WRFrain_noPGW_HPE04.mat,WRFrain_PGW_V3_HPE04.mat,61.6408138275146,64.4908676147461,2.85005378723145,1.04623647239971,mm_per_hr
4,intensity,10,Raanana Basin 3 pixel,0,WRFrain_noPGW_HPE04.mat,WRFrain_PGW_V3_HPE04.mat,60.0416882832845,58.9014994303385,-1.14018885294597,0.981010046760071,mm_per_hr
4,intensity,20,Raanana Basin,0,WRFrain_noPGW_HPE04.mat,WRFrain_PGW_V3_HPE04.mat,31.269243415994,31.0033552168305,-0.265888199163456,0.991496813797949,mm_per_hr
4,intensity,20,Raanana Basin 1 pixel,0,WRFrain_noPGW_HPE04.mat,WRFrain_PGW_V3_HPE04.mat,51.3640594482422,48.4484481811523,-2.91561126708984,0.943236354400146,mm_per_hr
4,intensity,20,Raanana Basin 2 pixel,0,WRFrain_noPGW_HPE04.mat,WRFrain_PGW_V3_HPE04.mat,48.0691566467285,46.2527933120728,-1.81636333465576,0.962213538548125,mm_per_hr
4,intensity,20,Raanana Basin 3 pixel,0,WRFrain_noPGW_HPE04.mat,WRFrain_PGW_V3_HPE04.mat,42.146230061849,42.9598401387533,0.813610076904311,1.01930445678559,mm_per_hr
4,intensity,30,Raanana Basin,0,WRFrain_noPGW_HPE04.mat,WRFrain_PGW_V3_HPE04.mat,29.9808001835892,22.3456378655748,-7.63516231801442,0.745331603184036,mm_per_hr
4,intensity,30,Raanana Basin 1 pixel,0,WRFrain_noPGW_HPE04.mat,WRFrain_PGW_V3_HPE04.mat,39.6802177429199,34.8953170776367,-4.7849006652832,0.87941344736857,mm_per_hr
