event_id,scenario,threshold_mm_per_hr,event_file,mean_wet_fraction,units
41,historical,20,WRFrain_noPGW_HPE41.mat,0.00135633850466386,fraction
41,future,20,WRFrain_PGW_V3_HPE41.mat,0.00222466772993089,fraction
41,historical,50,WRFrain_noPGW_HPE41.mat,8.07162534435261e-05,fraction
41,future,50,WRFrain_PGW_V3_HPE41.mat,0.000194645014740709,fraction
41,historical,60,WRFrain_noPGW_HPE41.mat,3.64602967473781e-05,fraction
41,future,60,WRFrain_PGW_V3_HPE41.mat,9.4504857184283e-05,fraction
41,historical,80,WRFrain_noPGW_HPE41.mat,7.83432410226669e-06,fraction
41,future,80,WRFrain_PGW_V3_HPE41.mat,2.4169928954618e-05,fraction
41,historical,100,WRFrain_noPGW_HPE41.mat,1.85587936784109e-06,fraction
41,future,100,WRFrain_PGW_V3_HPE41.mat,6.27809192402494e-06,fraction
41,historical,120,WRFrain_noPGW_HPE41.mat,5.31632110579479e-07,fraction
41,future,120,WRFrain_PGW_V3_HPE41.mat,1.38224348750665e-06,fraction
41,historical,150,WRFrain_noPGW_HPE41.mat,8.21613261804649e-08,fraction
41,future,150,WRFrain_PGW_V3_HPE41.mat,1.2565849886424e-07,fraction
